Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-13765,2024-08-01,azithral 500,AZI-2312-77,4,118.5,474.0
TXN-13761,2024-08-01,dolo 650,DOL-2312-56,8,30.0,240.0
TXN-14051,2024-08-02,dolo 650,DOL-2401-69,5,30.0,150.0
TXN-14058,2024-08-02,telma 40,TEL-2402-25,1,220.0,220.0
TXN-14057,2024-08-02,glycomet 500,GLY-2401-35,2,22.5,45.0
TXN-14046,2024-08-02,dolo 650,DOL-2301-95,5,30.0,150.0
TXN-14059,2024-08-02,dolo 650,DOL-2402-92,2,30.0,60.0
TXN-14047,2024-08-02,allegra 120,ALL-2301-79,4,198.0,792.0
TXN-14048,2024-08-02,pan 40,PAN-2401-43,5,155.0,775.0
TXN-14049,2024-08-02,allegra 120,ALL-2312-25,5,198.0,990.0
TXN-14050,2024-08-02,telma 40,TEL-2401-86,4,220.0,880.0
TXN-14056,2024-08-02,pan 40,PAN-2312-97,5,155.0,775.0
TXN-14052,2024-08-02,allegra 120,ALL-2401-30,3,198.0,594.0
TXN-14053,2024-08-02,allegra 120,ALL-2312-25,5,198.0,990.0
TXN-14054,2024-08-02,pan 40,PAN-2401-43,4,155.0,620.0
TXN-14055,2024-08-02,telma 40,TEL-2401-86,5,220.0,1100.0
TXN-14340,2024-08-03,dolo 650,DOL-2403-12,4,30.0,120.0
TXN-14336,2024-08-03,allegra 120,ALL-2403-83,7,198.0,1386.0
TXN-14345,2024-08-03,dolo 650,DOL-2403-12,4,30.0,120.0
TXN-14337,2024-08-03,glycomet 500,GLY-2402-49,1,22.5,22.5
TXN-14338,2024-08-03,pan 40,PAN-2403-88,3,155.0,465.0
TXN-14343,2024-08-03,glycomet 500,GLY-2403-99,1,22.5,22.5
TXN-14339,2024-08-03,allegra 120,ALL-2402-77,6,198.0,1188.0
TXN-14342,2024-08-03,glycomet 500,GLY-2402-61,3,22.5,67.5
TXN-14341,2024-08-03,azithral 500,AZI-2402-36,1,118.5,118.5
TXN-14344,2024-08-03,allegra 120,ALL-2403-83,8,198.0,1584.0
TXN-14670,2024-08-04,pan 40,PAN-2403-22,5,155.0,775.0
TXN-14668,2024-08-04,azithral 500,AZI-2402-40,1,118.5,118.5
TXN-14667,2024-08-04,dolo 650,DOL-2403-28,4,30.0,120.0
TXN-14666,2024-08-04,dolo 650,DOL-2403-28,3,30.0,90.0
TXN-14669,2024-08-04,telma 40,TEL-2403-73,5,220.0,1100.0
TXN-14961,2024-08-05,azithral 500,AZI-2403-84,2,118.5,237.0
TXN-14960,2024-08-05,glycomet 500,GLY-2404-87,4,22.5,90.0
TXN-14959,2024-08-05,glycomet 500,GLY-2403-53,5,22.5,112.5
TXN-14958,2024-08-05,allegra 120,ALL-2404-87,4,198.0,792.0
TXN-14957,2024-08-05,pan 40,PAN-2403-22,5,155.0,775.0
TXN-14956,2024-08-05,pan 40,PAN-2404-56,5,155.0,775.0
TXN-15235,2024-08-06,dolo 650,DOL-2404-55,8,30.0,240.0
TXN-15238,2024-08-06,pan 40,PAN-2405-38,1,155.0,155.0
TXN-15230,2024-08-06,telma 40,TEL-2405-85,5,220.0,1100.0
TXN-15231,2024-08-06,dolo 650,DOL-2405-47,9,30.0,270.0
TXN-15232,2024-08-06,azithral 500,AZI-2405-58,1,118.5,118.5
TXN-15233,2024-08-06,dolo 650,DOL-2405-47,6,30.0,180.0
TXN-15237,2024-08-06,glycomet 500,GLY-2404-57,2,22.5,45.0
TXN-15228,2024-08-06,pan 40,PAN-2405-38,3,155.0,465.0
TXN-15229,2024-08-06,azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15234,2024-08-06,allegra 120,ALL-2404-16,4,198.0,792.0
TXN-15236,2024-08-06,allegra 120,ALL-2405-63,3,198.0,594.0
TXN-15560,2024-08-07,allegra 120,ALL-2407-63,5,198.0,990.0
TXN-15559,2024-08-07,dolo 650,DOL-2406-77,4,30.0,120.0
TXN-15558,2024-08-07,glycomet 500,GLY-2407-36,3,22.5,67.5
TXN-15569,2024-08-07,dolo 650,DOL-2406-77,10,30.0,300.0
TXN-15568,2024-08-07,azithral 500,AZI-2301-67,3,118.5,355.5
TXN-15557,2024-08-07,pan 40,PAN-2301-58,4,155.0,620.0
TXN-15566,2024-08-07,azithral 500,AZI-2406-75,2,118.5,237.0
TXN-15563,2024-08-07,allegra 120,ALL-2301-79,1,198.0,198.0
TXN-15567,2024-08-07,allegra 120,ALL-2301-79,1,198.0,198.0
TXN-15561,2024-08-07,telma 40,TEL-2406-65,4,220.0,880.0
TXN-15564,2024-08-07,telma 40,TEL-2407-95,3,220.0,660.0
TXN-15565,2024-08-07,telma 40,TEL-2405-85,2,220.0,440.0
TXN-15562,2024-08-07,azithral 500,AZI-2407-35,5,118.5,592.5
TXN-15870,2024-08-08,pan 40,PAN-2408-14,3,155.0,465.0
TXN-15869,2024-08-08,azithral 500,AZI-2407-35,5,118.5,592.5
TXN-15868,2024-08-08,pan 40,PAN-2407-42,4,155.0,620.0
TXN-15867,2024-08-08,telma 40,TEL-2407-95,3,2200.0,660.0
TXN-15866,2024-08-08,dolo 650,DOL-2407-59,5,30.0,150.0
TXN-15871,2024-08-08,allegra 120,ALL-2407-63,4,198.0,792.0
TXN-16190,2024-08-09,dolo 650,DOL-2408-84,6,30.0,180.0
TXN-16196,2024-08-09,azithral 500,AZI-2408-61,1,118.5,118.5
TXN-16194,2024-08-09,telma 40,TEL-2409-34,5,220.0,1100.0
TXN-16197,2024-08-09,telma 40,TEL-2408-79,4,220.0,880.0
TXN-16193,2024-08-09,azithral 500,AZI-2408-61,4,118.5,474.0
TXN-16192,2024-08-09,telma 40,TEL-2408-79,2,220.0,440.0
TXN-16191,2024-08-09,telma 40,TEL-2408-11,2,220.0,440.0
TXN-16189,2024-08-09,telma 40,TEL-2408-11,2,220.0,440.0
TXN-16188,2024-08-09,dolo 650,DOL-2409-76,5,30.0,150.0
TXN-16195,2024-08-09,dolo 650,DOL-2408-84,5,30.0,150.0
TXN-16495,2024-08-10,dolo 650,DOL-2410-10,1,30.0,30.0
TXN-16499,2024-08-10,pan 40,PAN-2410-62,3,155.0,465.0
TXN-16498,2024-08-10,dolo 650,DOL-2301-95,3,30.0,90.0
TXN-16497,2024-08-10,pan 40,PAN-2410-62,3,155.0,465.0
TXN-16496,2024-08-10,glycomet 500,GLY-2409-56,5,22.5,112.5
TXN-16494,2024-08-10,telma 40,TEL-2409-75,2,220.0,440.0
TXN-16493,2024-08-10,pan 40,PAN-2410-62,3,155.0,465.0
TXN-16492,2024-08-10,telma 40,TEL-2410-89,1,2200.0,220.0
TXN-16490,2024-08-10,allegra 120,ALL-2301-79,8,198.0,1584.0
TXN-16489,2024-08-10,glycomet 500,GLY-2409-97,2,22.5,45.0
TXN-16488,2024-08-10,telma 40,TEL-2409-34,1,220.0,220.0
TXN-16500,2024-08-10,pan 40,PAN-2410-62,3,155.0,465.0
TXN-16491,2024-08-10,glycomet 500,GLY-2409-56,2,22.5,45.0
TXN-16759,2024-08-11,azithral 500,AZI-2410-45,7,118.5,829.5
TXN-16757,2024-08-11,dolo 650,DOL-2410-10,4,30.0,120.0
TXN-16756,2024-08-11,allegra 120,ALL-2410-89,8,198.0,1584.0
TXN-16765,2024-08-11,dolo 650,DOL-2301-95,1,30.0,30.0
TXN-16764,2024-08-11,telma 40,TEL-2410-78,5,220.0,1100.0
TXN-16762,2024-08-11,telma 40,TEL-2410-89,3,220.0,660.0
TXN-16763,2024-08-11,telma 40,TEL-2410-89,3,220.0,660.0
TXN-16760,2024-08-11,allegra 120,ALL-2410-62,10,198.0,1980.0
TXN-16758,2024-08-11,telma 40,TEL-2410-78,5,220.0,1100.0
TXN-16761,2024-08-11,glycomet 500,GLY-2410-76,3,22.5,67.5
TXN-17080,2024-08-12,telma 40,TEL-2411-43,4,220.0,880.0
TXN-17079,2024-08-12,azithral 500,AZI-2410-45,5,118.5,592.5
TXN-17077,2024-08-12,pan 40,PAN-2411-56,3,155.0,465.0
TXN-17076,2024-08-12,dolo 650,DOL-2411-76,8,30.0,240.0
TXN-17075,2024-08-12,dolo 650,DOL-2410-86,6,30.0,180.0
TXN-17074,2024-08-12,pan 40,PAN-2411-56,5,155.0,775.0
TXN-17073,2024-08-12,allegra 120,ALL-2301-79,2,198.0,396.0
TXN-17072,2024-08-12,allegra 120,ALL-2411-60,3,198.0,594.0
TXN-17071,2024-08-12,pan 40,PAN-2411-56,3,155.0,465.0
TXN-17070,2024-08-12,pan 40,PAN-2411-56,1,155.0,155.0
TXN-17078,2024-08-12,telma 40,TEL-2411-45,5,220.0,1100.0
TXN-13766,2024-09-01,pan 40,PAN-2312-97,2,155.0,310.0
TXN-13768,2024-09-01,glycomet 500,GLY-2312-35,3,22.5,67.5
TXN-13769,2024-09-01,glycomet 500,GLY-2312-88,2,22.5,45.0
TXN-13770,2024-09-01,pan 40,PAN-2311-46,5,155.0,775.0
TXN-13771,2024-09-01,azithral 500,AZI-2312-68,10,118.5,1185.0
TXN-13772,2024-09-01,dolo 650,DOL-2312-51,6,30.0,180.0
TXN-13773,2024-09-01,azithral 500,AZI-2311-64,8,118.5,948.0
TXN-13774,2024-09-01,glycomet 500,GLY-2301-13,4,22.5,90.0
TXN-13767,2024-09-01,glycomet 500,GLY-2312-88,2,22.5,45.0
TXN-14066,2024-09-02,pan 40,PAN-2401-43,5,155.0,775.0
TXN-14064,2024-09-02,telma 40,TEL-2301-80,2,220.0,440.0
TXN-14065,2024-09-02,telma 40,TEL-2402-25,1,220.0,220.0
TXN-14067,2024-09-02,pan 40,PAN-2401-43,3,155.0,465.0
TXN-14061,2024-09-02,glycomet 500,GLY-2312-88,3,22.5,67.5
TXN-14069,2024-09-02,telma 40,TEL-2402-25,2,220.0,440.0
TXN-14070,2024-09-02,telma 40,TEL-2401-86,1,220.0,220.0
TXN-14063,2024-09-02,azithral 500,AZI-2312-77,5,118.5,592.5
TXN-14060,2024-09-02,dolo 650,DOL-2402-92,4,30.0,120.0
TXN-14068,2024-09-02,allegra 120,ALL-2312-25,3,198.0,594.0
TXN-14062,2024-09-02,dolo 650,DOL-2401-69,1,30.0,30.0
TXN-14357,2024-09-03,pan 40,PAN-2402-25,5,155.0,775.0
TXN-14347,2024-09-03,azithral 500,AZI-2403-42,1,118.5,118.5
TXN-14348,2024-09-03,pan 40,PAN-2402-25,4,155.0,620.0
TXN-14349,2024-09-03,allegra 120,ALL-2403-83,8,198.0,1584.0
TXN-14350,2024-09-03,telma 40,TEL-2402-65,5,220.0,1100.0
TXN-14351,2024-09-03,allegra 120,ALL-2402-77,5,198.0,990.0
TXN-14352,2024-09-03,allegra 120,ALL-2403-83,5,198.0,990.0
TXN-14354,2024-09-03,azithral 500,AZI-2301-67,2,118.5,237.0
TXN-14355,2024-09-03,pan 40,PAN-2402-72,2,155.0,310.0
TXN-14346,2024-09-03,pan 40,PAN-2403-88,1,155.0,155.0
TXN-14353,2024-09-03,glycomet 500,GLY-2402-49,1,22.5,22.5
TXN-14356,2024-09-03,pan 40,PAN-2301-58,1,155.0,155.0
TXN-14676,2024-09-04,azithral 500,AZI-2403-42,5,118.5,592.5
TXN-14671,2024-09-04,dolo 650,DOL-2403-12,1,30.0,30.0
TXN-14672,2024-09-04,telma 40,TEL-2402-65,4,220.0,880.0
TXN-14673,2024-09-04,azithral 500,AZI-2403-42,5,118.5,592.5
TXN-14674,2024-09-04,pan 40,PAN-2403-88,3,155.0,465.0
TXN-14677,2024-09-04,glycomet 500,GLY-2403-53,3,22.5,67.5
TXN-14681,2024-09-04,dolo 650,DOL-2403-12,2,30.0,60.0
TXN-14680,2024-09-04,pan 40,PAN-2403-22,5,155.0,775.0
TXN-14679,2024-09-04,glycomet 500,GLY-2403-99,4,22.5,90.0
TXN-14678,2024-09-04,dolo 650,DOL-2402-82,3,30.0,90.0
TXN-14675,2024-09-04,glycomet 500,GLY-2403-53,5,22.5,112.5
TXN-14962,2024-09-05,allegra 120,ALL-2404-16,1,198.0,198.0
TXN-14972,2024-09-05,allegra 120,ALL-2404-16,4,198.0,792.0
TXN-14964,2024-09-05,azithral 500,AZI-2403-84,4,118.5,474.0
TXN-14965,2024-09-05,azithral 500,AZI-2404-28,2,118.5,237.0
TXN-14966,2024-09-05,glycomet 500,GLY-2301-13,1,22.5,22.5
TXN-14967,2024-09-05,allegra 120,ALL-2301-79,2,198.0,396.0
TXN-14969,2024-09-05,glycomet 500,GLY-2403-53,4,22.5,90.0
TXN-14970,2024-09-05,glycomet 500,GLY-2404-87,2,22.5,45.0
TXN-14971,2024-09-05,glycomet 500,GLY-2404-87,4,22.5,90.0
TXN-14963,2024-09-05,pan 40,PAN-2404-56,4,155.0,620.0
TXN-14968,2024-09-05,dolo 650,DOL-2404-55,2,30.0,60.0
TXN-15252,2024-09-06,dolo 650,DOL-2404-55,6,30.0,180.0
TXN-15239,2024-09-06,azithral 500,AZI-2405-58,4,118.5,474.0
TXN-15240,2024-09-06,azithral 500,AZI-2405-58,5,118.5,592.5
TXN-15241,2024-09-06,telma 40,TEL-2404-50,3,220.0,660.0
TXN-15242,2024-09-06,dolo 650,DOL-2405-35,9,30.0,270.0
TXN-15243,2024-09-06,pan 40,PAN-2405-38,1,155.0,155.0
TXN-15244,2024-09-06,glycomet 500,GLY-2301-13,5,22.5,112.5
TXN-15253,2024-09-06,telma 40,TEL-2405-85,4,220.0,880.0
TXN-15246,2024-09-06,telma 40,TEL-2301-80,4,220.0,880.0
TXN-15247,2024-09-06,glycomet 500,GLY-2404-57,4,22.5,90.0
TXN-15248,2024-09-06,pan 40,PAN-2405-18,5,155.0,775.0
TXN-15249,2024-09-06,allegra 120,ALL-2404-16,5,198.0,990.0
TXN-15250,2024-09-06,dolo 650,DOL-2404-55,5,30.0,150.0
TXN-15251,2024-09-06,allegra 120,ALL-2405-63,1,198.0,198.0
TXN-15245,2024-09-06,allegra 120,ALL-2405-63,1,198.0,198.0
TXN-15575,2024-09-07,dolo 650,DOL-2406-77,8,30.0,240.0
TXN-15574,2024-09-07,telma 40,TEL-2405-85,1,220.0,220.0
TXN-15573,2024-09-07,allegra 120,ALL-2406-15,3,198.0,594.0
TXN-15572,2024-09-07,glycomet 500,GLY-2405-32,1,22.5,22.5
TXN-15571,2024-09-07,allegra 120,ALL-2405-63,2,198.0,396.0
TXN-15570,2024-09-07,dolo 650,DOL-2407-59,8,30.0,240.0
TXN-15582,2024-09-07,azithral 500,AZI-2405-58,2,118.5,237.0
TXN-15581,2024-09-07,telma 40,TEL-2407-95,2,220.0,440.0
TXN-15583,2024-09-07,dolo 650,DOL-2406-77,5,30.0,150.0
TXN-15579,2024-09-07,allegra 120,ALL-2407-63,1,198.0,198.0
TXN-15578,2024-09-07,azithral 500,AZI-2405-58,5,118.5,592.5
TXN-15576,2024-09-07,azithral 500,AZI-2406-75,4,118.5,474.0
TXN-15580,2024-09-07,telma 40,TEL-2405-85,2,220.0,440.0
TXN-15577,2024-09-07,dolo 650,DOL-2407-59,6,30.0,180.0
TXN-15874,2024-09-08,dolo 650,DOL-2407-45,8,30.0,240.0
TXN-15876,2024-09-08,telma 40,TEL-2407-95,1,220.0,220.0
TXN-15873,2024-09-08,glycomet 500,GLY-2407-68,4,22.5,90.0
TXN-15872,2024-09-08,azithral 500,AZI-2407-45,4,118.5,474.0
TXN-15875,2024-09-08,azithral 500,AZI-2301-67,1,118.5,118.5
TXN-16203,2024-09-09,azithral 500,AZI-2409-75,1,118.5,118.5
TXN-16198,2024-09-09,glycomet 500,GLY-2408-73,4,22.5,90.0
TXN-16199,2024-09-09,glycomet 500,GLY-2408-73,3,22.5,67.5
TXN-16201,2024-09-09,glycomet 500,GLY-2408-73,5,22.5,112.5
TXN-16202,2024-09-09,glycomet 500,GLY-2408-73,2,22.5,45.0
TXN-16200,2024-09-09,pan 40,PAN-2408-14,4,155.0,620.0
TXN-16204,2024-09-09,allegra 120,ALL-2409-14,1,198.0,198.0
TXN-16205,2024-09-09,allegra 120,ALL-2409-14,1,198.0,198.0
TXN-16501,2024-09-10,telma 40,TEL-2409-75,5,220.0,1100.0
TXN-16502,2024-09-10,dolo 650,DOL-2409-76,4,30.0,120.0
TXN-16504,2024-09-10,azithral 500,AZI-2410-77,1,118.5,118.5
TXN-16505,2024-09-10,glycomet 500,GLY-2409-56,4,22.5,90.0
TXN-16774,2024-09-11,azithral 500,AZI-2410-77,9,118.5,1066.5
TXN-16777,2024-09-11,allegra 120,ALL-2410-17,4,198.0,792.0
TXN-16776,2024-09-11,pan 40,PAN-2410-74,2,155.0,310.0
TXN-16767,2024-09-11,telma 40,TEL-2410-89,5,220.0,1100.0
TXN-16768,2024-09-11,dolo 650,DOL-2410-86,1,30.0,30.0
TXN-16771,2024-09-11,glycomet 500,GLY-2410-21,2,22.5,45.0
TXN-16766,2024-09-11,allegra 120,ALL-2410-62,7,198.0,1386.0
TXN-16770,2024-09-11,telma 40,TEL-2410-97,1,220.0,220.0
TXN-16775,2024-09-11,allegra 120,ALL-2410-62,4,198.0,792.0
TXN-16769,2024-09-11,telma 40,TEL-2410-89,1,220.0,220.0
TXN-16772,2024-09-11,glycomet 500,GLY-2410-76,3,22.5,67.5
TXN-16773,2024-09-11,pan 40,PAN-2410-67,2,155.0,310.0
TXN-16778,2024-09-11,pan 40,PAN-2410-62,3,155.0,465.0
TXN-16779,2024-09-11,allegra 120,ALL-2410-62,5,1980.0,990.0
TXN-16780,2024-09-11,azithral 500,AZI-2410-45,6,118.5,711.0
TXN-17088,2024-09-12,dolo 650,DOL-2411-41,7,300.0,210.0
TXN-17086,2024-09-12,telma 40,TEL-2411-43,4,220.0,880.0
TXN-17085,2024-09-12,azithral 500,AZI-2411-44,4,118.5,474.0
TXN-17084,2024-09-12,allegra 120,ALL-2411-29,4,198.0,792.0
TXN-17083,2024-09-12,glycomet 500,GLY-2411-16,4,22.5,90.0
TXN-17081,2024-09-12,telma 40,TEL-2410-78,1,220.0,220.0
TXN-17087,2024-09-12,azithral 500,AZI-2411-86,5,118.5,592.5
TXN-13775,2024-10-01,pan 40,PAN-2312-97,4,155.0,620.0
TXN-13776,2024-10-01,pan 40,PAN-2311-46,4,155.0,620.0
TXN-13780,2024-10-01,azithral 500,AZI-2311-64,5,118.5,592.5
TXN-13777,2024-10-01,allegra 120,ALL-2312-51,2,198.0,396.0
TXN-13779,2024-10-01,dolo 650,DOL-2301-95,8,30.0,240.0
TXN-13778,2024-10-01,glycomet 500,GLY-2312-35,5,22.5,112.5
TXN-14074,2024-10-02,glycomet 500,GLY-2312-88,2,22.5,45.0
TXN-14079,2024-10-02,allegra 120,ALL-2401-30,4,198.0,792.0
TXN-14078,2024-10-02,telma 40,TEL-2401-86,5,220.0,1100.0
TXN-14072,2024-10-02,pan 40,PAN-2312-97,3,155.0,465.0
TXN-14077,2024-10-02,glycomet 500,GLY-2402-49,2,22.5,45.0
TXN-14076,2024-10-02,allegra 120,ALL-2401-30,5,198.0,990.0
TXN-14080,2024-10-02,telma 40,TEL-2312-38,5,220.0,1100.0
TXN-14071,2024-10-02,telma 40,TEL-2402-25,2,220.0,440.0
TXN-14073,2024-10-02,glycomet 500,GLY-2312-88,2,22.5,45.0
TXN-14075,2024-10-02,dolo 650,DOL-2312-56,4,30.0,120.0
TXN-14362,2024-10-03,glycomet 500,GLY-2403-99,5,22.5,112.5
TXN-14361,2024-10-03,dolo 650,DOL-2402-92,1,30.0,30.0
TXN-14359,2024-10-03,azithral 500,AZI-2402-40,2,118.5,237.0
TXN-14364,2024-10-03,pan 40,PAN-2402-25,3,155.0,465.0
TXN-14360,2024-10-03,allegra 120,ALL-2402-77,5,198.0,990.0
TXN-14371,2024-10-03,telma 40,TEL-2402-65,5,220.0,1100.0
TXN-14365,2024-10-03,pan 40,PAN-2403-88,5,155.0,775.0
TXN-14366,2024-10-03,telma 40,TEL-2402-65,1,220.0,220.0
TXN-14367,2024-10-03,azithral 500,AZI-2402-40,2,118.5,237.0
TXN-14363,2024-10-03,glycomet 500,GLY-2402-49,1,-22.5,22.5
TXN-14370,2024-10-03,telma 40,TEL-2402-25,3,2200.0,660.0
TXN-14369,2024-10-03,pan 40,PAN-2402-25,5,155.0,775.0
TXN-14368,2024-10-03,telma 40,TEL-2403-73,3,220.0,660.0
TXN-14682,2024-10-04,dolo 650,DOL-2402-82,5,30.0,150.0
TXN-14683,2024-10-04,azithral 500,AZI-2403-84,2,118.5,237.0
TXN-14685,2024-10-04,allegra 120,ALL-2403-83,7,198.0,1386.0
TXN-14687,2024-10-04,pan 40,PAN-2402-25,2,155.0,310.0
TXN-14688,2024-10-04,allegra 120,ALL-2403-83,10,198.0,1980.0
TXN-14684,2024-10-04,pan 40,PAN-2403-88,3,155.0,465.0
TXN-14686,2024-10-04,glycomet 500,GLY-2402-61,2,22.5,45.0
TXN-14977,2024-10-05,telma 40,TEL-2404-29,1,220.0,220.0
TXN-14975,2024-10-05,glycomet 500,GLY-2404-57,4,22.5,90.0
TXN-14984,2024-10-05,allegra 120,ALL-2404-16,5,198.0,990.0
TXN-14986,2024-10-05,dolo 650,DOL-2403-28,4,30.0,120.0
TXN-14985,2024-10-05,telma 40,TEL-2403-32,5,220.0,1100.0
TXN-14974,2024-10-05,azithral 500,AZI-2404-28,3,118.5,355.5
TXN-14983,2024-10-05,telma 40,TEL-2404-29,3,220.0,660.0
TXN-14973,2024-10-05,dolo 650,DOL-2403-28,5,30.0,150.0
TXN-14981,2024-10-05,telma 40,TEL-2403-32,2,220.0,440.0
TXN-14980,2024-10-05,dolo 650,DOL-2404-55,1,30.0,30.0
TXN-14979,2024-10-05,glycomet 500,GLY-2301-13,1,22.5,22.5
TXN-14978,2024-10-05,pan 40,PAN-2404-41,5,155.0,775.0
TXN-14982,2024-10-05,dolo 650,DOL-2403-28,4,30.0,120.0
TXN-14976,2024-10-05,glycomet 500,GLY-2404-87,3,22.5,67.5
TXN-15255,2024-10-06,glycomet 500,GLY-2405-32,2,22.5,45.0
TXN-15256,2024-10-06,telma 40,TEL-2405-85,2,220.0,440.0
TXN-15257,2024-10-06,glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15258,2024-10-06,azithral 500,AZI-2405-58,3,118.5,355.5
TXN-15262,2024-10-06,telma 40,TEL-2405-79,2,220.0,440.0
TXN-15254,2024-10-06,dolo 650,DOL-2405-47,3,30.0,90.0
TXN-15261,2024-10-06,pan 40,PAN-2405-38,5,155.0,775.0
TXN-15260,2024-10-06,dolo 650,DOL-2405-47,9,30.0,270.0
TXN-15259,2024-10-06,allegra 120,ALL-2405-91,3,198.0,594.0
TXN-15594,2024-10-07,allegra 120,ALL-2407-63,3,198.0,594.0
TXN-15584,2024-10-07,glycomet 500,GLY-2407-36,5,22.5,112.5
TXN-15587,2024-10-07,azithral 500,AZI-2407-35,3,118.5,355.5
TXN-15588,2024-10-07,glycomet 500,GLY-2406-67,4,22.5,90.0
TXN-15593,2024-10-07,dolo 650,DOL-2407-59,7,30.0,210.0
TXN-15592,2024-10-07,glycomet 500,GLY-2407-36,1,22.5,22.5
TXN-15591,2024-10-07,dolo 650,DOL-2407-59,5,30.0,150.0
TXN-15590,2024-10-07,dolo 650,DOL-2406-77,6,30.0,180.0
TXN-15586,2024-10-07,azithral 500,AZI-2407-35,2,118.5,237.0
TXN-15585,2024-10-07,dolo 650,DOL-2407-59,7,30.0,210.0
TXN-15589,2024-10-07,allegra 120,ALL-2407-63,3,198.0,594.0
TXN-15883,2024-10-08,pan 40,PAN-2408-14,2,155.0,310.0
TXN-15884,2024-10-08,azithral 500,AZI-2407-45,1,118.5,118.5
TXN-15885,2024-10-08,pan 40,PAN-2408-14,2,155.0,310.0
TXN-15886,2024-10-08,allegra 120,ALL-2407-63,4,198.0,792.0
TXN-15887,2024-10-08,azithral 500,AZI-2408-35,4,118.5,474.0
TXN-15888,2024-10-08,telma 40,TEL-2407-95,5,220.0,1100.0
TXN-15889,2024-10-08,glycomet 500,GLY-2408-73,1,22.5,22.5
TXN-15878,2024-10-08,glycomet 500,GLY-2407-68,3,22.5,67.5
TXN-15877,2024-10-08,azithral 500,AZI-2407-45,1,118.5,118.5
TXN-15879,2024-10-08,dolo 650,DOL-2407-59,4,30.0,120.0
TXN-15880,2024-10-08,azithral 500,AZI-2408-35,1,118.5,118.5
TXN-15881,2024-10-08,azithral 500,AZI-2407-35,1,118.5,118.5
TXN-15882,2024-10-08,azithral 500,AZI-2407-45,1,118.5,118.5
TXN-16206,2024-10-09,azithral 500,AZI-2408-61,2,118.5,237.0
TXN-16207,2024-10-09,pan 40,PAN-2408-14,2,155.0,310.0
TXN-16208,2024-10-09,telma 40,TEL-2408-79,5,220.0,1100.0
TXN-16209,2024-10-09,pan 40,PAN-2409-86,3,155.0,465.0
TXN-16210,2024-10-09,azithral 500,AZI-2408-35,2,118.5,237.0
TXN-16211,2024-10-09,azithral 500,AZI-2408-35,2,118.5,237.0
TXN-16212,2024-10-09,pan 40,PAN-2408-56,2,155.0,310.0
TXN-16515,2024-10-10,azithral 500,AZI-2409-34,5,118.5,592.5
TXN-16514,2024-10-10,azithral 500,AZI-2410-77,5,118.5,592.5
TXN-16510,2024-10-10,dolo 650,DOL-2409-10,3,30.0,90.0
TXN-16508,2024-10-10,telma 40,TEL-2410-89,3,220.0,660.0
TXN-16516,2024-10-10,azithral 500,AZI-2301-67,1,118.5,118.5
TXN-16517,2024-10-10,allegra 120,ALL-2409-14,8,198.0,1584.0
TXN-16513,2024-10-10,pan 40,PAN-2409-47,3,155.0,465.0
TXN-16512,2024-10-10,dolo 650,DOL-2409-10,2,30.0,60.0
TXN-16511,2024-10-10,pan 40,PAN-2409-47,1,155.0,155.0
TXN-16506,2024-10-10,dolo 650,DOL-2301-95,4,30.0,120.0
TXN-16507,2024-10-10,azithral 500,AZI-2410-77,1,118.5,118.5
TXN-16509,2024-10-10,glycomet 500,GLY-2409-97,3,22.5,67.5
TXN-16781,2024-10-11,pan 40,PAN-2410-67,4,155.0,620.0
TXN-16786,2024-10-11,dolo 650,DOL-2410-18,3,30.0,90.0
TXN-16785,2024-10-11,allegra 120,ALL-2410-17,8,198.0,1584.0
TXN-16784,2024-10-11,telma 40,TEL-2410-97,2,220.0,440.0
TXN-16782,2024-10-11,glycomet 500,GLY-2410-76,2,22.5,45.0
TXN-16783,2024-10-11,dolo 650,DOL-2410-86,2,30.0,60.0
TXN-17101,2024-10-12,allegra 120,ALL-2411-60,1,198.0,198.0
TXN-17099,2024-10-12,telma 40,TEL-2411-43,1,220.0,220.0
TXN-17098,2024-10-12,azithral 500,AZI-2411-44,7,118.5,829.5
TXN-17096,2024-10-12,glycomet 500,GLY-2411-16,4,22.5,90.0
TXN-17095,2024-10-12,telma 40,TEL-2411-45,5,220.0,1100.0
TXN-17094,2024-10-12,dolo 650,DOL-2411-41,6,30.0,180.0
TXN-17102,2024-10-12,allegra 120,ALL-2301-79,3,198.0,594.0
TXN-17090,2024-10-12,dolo 650,DOL-2411-76,6,30.0,180.0
TXN-17091,2024-10-12,azithral 500,AZI-2410-45,8,118.5,948.0
TXN-17092,2024-10-12,allegra 120,ALL-2411-60,4,198.0,792.0
TXN-17097,2024-10-12,dolo 650,DOL-2410-86,4,30.0,120.0
TXN-17093,2024-10-12,dolo 650,DOL-2411-76,5,-30.0,150.0
TXN-13790,2024-11-01,azithral 500,AZI-2312-77,8,118.5,948.0
TXN-13789,2024-11-01,allegra 120,ALL-2312-25,2,198.0,396.0
TXN-13786,2024-11-01,azithral 500,AZI-2311-64,6,118.5,711.0
TXN-13787,2024-11-01,dolo 650,DOL-2311-14,5,30.0,150.0
TXN-13785,2024-11-01,azithral 500,AZI-2312-68,3,118.5,355.5
